155	Predicted:	1	3078317084:	1	BHR:3	Taken is 1. Updated to 11
156	Predicted:	1	3078317041:	0	BHR:3	Taken is 0. Updated to 01
157	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
158	Predicted:	1	3078317041:	0	BHR:1	Taken is 0. Updated to 01
159	Predicted:	1	3078317084:	0	BHR:2	Taken is 0. Updated to 01
160	Predicted:	1	3078317096:	1	BHR:0	Taken is 1. Updated to 11
161	Predicted:	1	3078317416:	1	BHR:1	Taken is 1. Updated to 11
162	Predicted:	1	3078317386:	0	BHR:3	Taken is 0. Updated to 00
163	Predicted:	1	3078317396:	1	BHR:2	Taken is 1. Updated to 11
164	Predicted:	1	3078350763:	1	BHR:1	Taken is 1. Updated to 11
165	Predicted:	0	3078316244:	0	BHR:3	Taken is 0. Updated to 00
166	Predicted:	1	3078316282:	0	BHR:2	Taken is 0. Updated to 01
167	Predicted:	1	3078316300:	0	BHR:0	Taken is 0. Updated to 00
168	Predicted:	1	3078316368:	1	BHR:0	Taken is 1. Updated to 11
169	Predicted:	1	3078316391:	1	BHR:1	Taken is 1. Updated to 11
170	Predicted:	1	3078350763:	1	BHR:3	Taken is 1. Updated to 11
171	Predicted:	1	3078348484:	1	BHR:3	Taken is 1. Updated to 11
172	Predicted:	0	3078315062:	0	BHR:3	Taken is 0. Updated to 00
173	Predicted:	1	3078315069:	1	BHR:2	Taken is 1. Updated to 11
174	Predicted:	1	3078348484:	1	BHR:1	Taken is 1. Updated to 11
175	Predicted:	1	3078315103:	1	BHR:3	Taken is 1. Updated to 11
176	Predicted:	1	3078315085:	1	BHR:3	Taken is 1. Updated to 11
177	Predicted:	1	3078315128:	1	BHR:3	Taken is 1. Updated to 11
178	Predicted:	1	3078316398:	1	BHR:3	Taken is 1. Updated to 11
179	Predicted:	0	3078316381:	0	BHR:3	Taken is 0. Updated to 00
180	Predicted:	1	3078316391:	1	BHR:2	Taken is 1. Updated to 11
181	Predicted:	1	3078350763:	1	BHR:1	Taken is 1. Updated to 11
182	Predicted:	1	3078348484:	1	BHR:3	Taken is 1. Updated to 11
183	Predicted:	0	3078315062:	0	BHR:3	Taken is 0. Updated to 00
184	Predicted:	1	3078315069:	1	BHR:2	Taken is 1. Updated to 11
185	Predicted:	1	3078348484:	1	BHR:1	Taken is 1. Updated to 11
186	Predicted:	1	3078315103:	1	BHR:3	Taken is 1. Updated to 11
187	Predicted:	1	3078315085:	1	BHR:3	Taken is 1. Updated to 11
188	Predicted:	1	3078315128:	1	BHR:3	Taken is 1. Updated to 11
189	Predicted:	1	3078316398:	1	BHR:3	Taken is 1. Updated to 11
190	Predicted:	0	3078316381:	0	BHR:3	Taken is 0. Updated to 00
191	Predicted:	1	3078316391:	1	BHR:2	Taken is 1. Updated to 11
192	Predicted:	1	3078350763:	1	BHR:1	Taken is 1. Updated to 11
193	Predicted:	1	3078348484:	1	BHR:3	Taken is 1. Updated to 11
194	Predicted:	0	3078315062:	0	BHR:3	Taken is 0. Updated to 00
195	Predicted:	1	3078315069:	1	BHR:2	Taken is 1. Updated to 11
196	Predicted:	1	3078348484:	1	BHR:1	Taken is 1. Updated to 11
197	Predicted:	1	3078315103:	1	BHR:3	Taken is 1. Updated to 11
198	Predicted:	1	3078315085:	1	BHR:3	Taken is 1. Updated to 11
199	Predicted:	1	3078315128:	1	BHR:3	Taken is 1. Updated to 11
200	Predicted:	1	3078316398:	1	BHR:3	Taken is 1. Updated to 11
201	Predicted:	0	3078316381:	0	BHR:3	Taken is 0. Updated to 00
202	Predicted:	1	3078316391:	1	BHR:2	Taken is 1. Updated to 11
203	Predicted:	1	3078350763:	1	BHR:1	Taken is 1. Updated to 11
204	Predicted:	1	3078348484:	1	BHR:3	Taken is 1. Updated to 11
205	Predicted:	0	3078315062:	0	BHR:3	Taken is 0. Updated to 00
206	Predicted:	1	3078315069:	1	BHR:2	Taken is 1. Updated to 11
207	Predicted:	1	3078348484:	1	BHR:1	Taken is 1. Updated to 11
208	Predicted:	1	3078315103:	1	BHR:3	Taken is 1. Updated to 11
209	Predicted:	1	3078315085:	0	BHR:3	Taken is 0. Updated to 01
210	Predicted:	1	3078348470:	1	BHR:2	Taken is 1. Updated to 11
211	Predicted:	1	3078315103:	0	BHR:1	Taken is 0. Updated to 00
212	Predicted:	1	3078315116:	1	BHR:2	Taken is 1. Updated to 11
213	Predicted:	1	3078316398:	0	BHR:1	Taken is 0. Updated to 00
214	Predicted:	1	3078316408:	0	BHR:2	Taken is 0. Updated to 00
215	Predicted:	1	3078316422:	1	BHR:0	Taken is 1. Updated to 11
216	Predicted:	1	3078316468:	1	BHR:1	Taken is 1. Updated to 11
217	Predicted:	1	3078316508:	1	BHR:3	Taken is 1. Updated to 11
218	Predicted:	1	3078350763:	1	BHR:3	Taken is 1. Updated to 11
219	Predicted:	1	3078315289:	0	BHR:3	Taken is 0. Updated to 00
220	Predicted:	1	3078315306:	0	BHR:2	Taken is 0. Updated to 00
221	Predicted:	1	3078315317:	0	BHR:0	Taken is 0. Updated to 00
222	Predicted:	1	3078315332:	0	BHR:0	Taken is 0. Updated to 00
223	Predicted:	1	3078315337:	0	BHR:0	Taken is 0. Updated to 00
224	Predicted:	1	3078315348:	0	BHR:0	Taken is 0. Updated to 00
225	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
226	Predicted:	1	3078315337:	0	BHR:1	Taken is 0. Updated to 01
227	Predicted:	1	3078315348:	0	BHR:2	Taken is 0. Updated to 01
228	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
229	Predicted:	1	3078315337:	0	BHR:1	Taken is 0. Updated to 00
